724915,"MONTEREY NAF",CA,-8.0,36.600,-121.867,50
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
07/28/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,14.0,A,7,12.0,A,7,88,A,7,1009,A,7,210,A,7,3.1,A,7,16100,A,7,77777,A,7,1.3,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.0,A,7,12.0,A,7,94,A,7,1008,A,7,220,A,7,3.6,A,7,16100,A,7,77777,A,7,1.2,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.0,A,7,12.0,A,7,94,A,7,1008,A,7,210,A,7,2.6,A,7,16100,A,7,77777,A,7,1.3,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/28/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.0,A,7,12.0,A,7,94,A,7,1008,A,7,200,A,7,2.6,A,7,16100,A,7,77777,A,7,1.3,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.0,A,7,12.0,A,7,94,A,7,1008,A,7,210,A,7,3.1,A,7,16100,A,7,77777,A,7,1.4,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,13.0,A,7,12.0,A,7,94,A,7,1008,A,7,230,A,7,2.6,A,7,16100,A,7,77777,A,7,1.4,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1008,A,7,260,A,7,2.6,A,7,16100,A,7,240,A,7,1.4,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1009,A,7,240,A,7,3.6,A,7,16100,A,7,240,A,7,1.5,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,13.0,A,7,12.0,A,7,94,A,7,1009,A,7,240,A,7,2.1,A,7,16100,A,7,180,A,7,1.5,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,06:00,74,1049,8,2,8,0,2,15,8,2,8,1000,2,8,0,2,15,1000,2,8,320,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1010,A,7,260,A,7,3.6,A,7,12900,A,7,180,A,7,1.6,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,07:00,324,1325,67,2,8,0,2,15,67,2,8,7700,2,8,0,2,15,7700,2,8,2540,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1010,A,7,290,A,7,2.6,A,7,12900,A,7,180,A,7,1.6,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,08:00,581,1325,117,2,8,0,2,15,117,2,8,13700,2,8,0,2,15,13700,2,8,5000,2,19,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1010,A,7,300,A,7,2.6,A,7,11300,A,7,180,A,7,1.6,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,09:00,815,1325,196,2,8,12,2,15,189,2,8,23100,2,8,1000,2,15,22500,2,8,8540,2,19,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1010,A,7,300,A,7,2.1,A,7,16100,A,7,210,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,10:00,1011,1325,367,2,8,71,2,15,313,2,8,40500,2,8,7300,2,15,35000,2,8,12100,2,19,8,E,9,8,E,9,15.0,A,7,12.0,A,7,82,A,7,1010,A,7,310,A,7,3.6,A,7,16100,A,7,300,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,11:00,1156,1325,702,2,8,405,2,15,348,2,8,74700,2,8,42300,2,15,37800,2,8,16590,2,19,4,E,9,4,E,9,16.0,A,7,12.0,A,7,77,A,7,1010,A,7,300,A,7,5.7,A,7,16100,A,7,77777,A,7,1.7,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,12:00,1239,1325,721,2,8,329,2,15,412,2,8,79200,2,8,35800,2,15,45700,2,8,24640,2,19,0,E,9,0,E,9,17.0,A,7,12.0,A,7,72,A,7,1010,A,7,310,A,7,5.7,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,13:00,1255,1325,549,2,8,132,2,15,424,2,8,60800,2,8,14100,2,15,47400,2,8,25380,2,19,0,E,9,0,E,9,18.0,A,7,13.0,A,7,73,A,7,1010,A,7,290,A,7,5.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,14:00,1202,1325,935,2,8,744,2,15,258,2,8,98900,2,8,75500,2,15,30200,2,8,14180,2,19,3,E,9,3,E,9,18.0,A,7,13.0,A,7,73,A,7,1010,A,7,290,A,7,4.6,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,15:00,1085,1325,823,2,8,835,2,15,138,2,8,87700,2,8,84500,2,15,18300,2,8,5020,2,19,0,E,9,0,E,9,17.0,A,7,12.0,A,7,72,A,7,1010,A,7,290,A,7,5.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,16:00,911,1325,664,2,8,742,2,15,153,2,8,70600,2,8,75500,2,15,18600,2,8,4220,2,19,8,E,9,8,E,9,17.0,A,7,12.0,A,7,72,A,7,1010,A,7,280,A,7,5.7,A,7,16100,A,7,450,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,17:00,692,1325,472,2,8,618,2,15,148,2,8,48800,2,8,60700,2,15,17100,2,8,3110,2,19,8,E,9,8,E,9,16.0,A,7,12.0,A,7,77,A,7,1010,A,7,250,A,7,5.1,A,7,16100,A,7,390,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,18:00,444,1325,298,2,8,554,2,15,112,2,8,31100,2,8,50700,2,15,14200,2,8,2130,2,19,10,E,9,10,E,9,15.0,A,7,12.0,A,7,82,A,7,1009,A,7,260,A,7,5.7,A,7,16100,A,7,390,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,19:00,183,1325,43,2,8,0,2,15,43,2,8,4800,2,8,0,2,15,4800,2,8,1470,2,19,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1010,A,7,270,A,7,4.1,A,7,16100,A,7,390,A,7,1.8,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,20:00,7,320,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1010,A,7,260,A,7,3.6,A,7,16100,A,7,450,A,7,1.9,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1010,A,7,240,A,7,3.1,A,7,16100,A,7,390,A,7,1.9,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1010,A,7,230,A,7,3.6,A,7,16100,A,7,390,A,7,1.9,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1009,A,7,270,A,7,3.6,A,7,16100,A,7,390,A,7,2.0,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/29/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1009,A,7,290,A,7,4.6,A,7,16100,A,7,330,A,7,2.0,E,8,0.132,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,11.0,A,7,88,A,7,1009,A,7,250,A,7,3.1,A,7,16100,A,7,390,A,7,2.1,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1009,A,7,280,A,7,2.6,A,7,16100,A,7,330,A,7,2.2,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1009,A,7,260,A,7,3.6,A,7,16100,A,7,270,A,7,2.2,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1009,A,7,290,A,7,2.6,A,7,16100,A,7,210,A,7,2.3,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1009,A,7,150,A,7,2.1,A,7,12900,A,7,150,A,7,2.4,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,06:00,72,1027,5,2,8,0,2,15,5,2,8,600,2,8,0,2,15,600,2,8,200,2,19,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1009,A,7,160,A,7,2.1,A,7,8000,A,7,150,A,7,2.4,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,07:00,322,1325,92,2,8,31,2,15,84,2,8,10000,2,8,2700,2,15,9400,2,8,2180,2,19,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1010,A,7,160,A,7,2.6,A,7,16100,A,7,240,A,7,2.5,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,08:00,578,1325,229,2,8,90,2,15,189,2,8,25000,2,8,8800,2,15,21200,2,8,5360,2,19,10,E,9,10,E,9,16.0,A,7,13.0,A,7,82,A,7,1010,A,7,210,B,8,2.6,B,8,16100,A,7,330,A,7,2.6,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,09:00,813,1325,496,2,8,402,2,15,249,2,8,53600,2,8,42800,2,15,27200,2,8,6270,2,19,8,E,9,8,E,9,17.0,A,7,14.0,A,7,82,A,7,1010,A,7,260,B,8,2.6,B,8,16100,A,7,1410,A,7,2.6,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,10:00,1010,1325,416,2,8,100,2,15,339,2,8,45800,2,8,10300,2,15,38000,2,8,12900,2,19,8,E,9,8,E,9,18.0,A,7,14.0,A,7,77,A,7,1010,A,7,310,A,7,2.6,A,7,16100,A,7,1410,A,7,2.7,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,11:00,1154,1325,565,2,8,190,2,15,399,2,8,62200,2,8,20300,2,15,44500,2,8,17200,2,19,10,E,9,10,E,9,18.0,A,7,15.0,A,7,83,A,7,1010,A,7,320,A,7,2.6,A,7,16100,A,7,1470,A,7,2.6,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,12:00,1237,1325,614,2,8,198,2,15,429,2,8,67800,2,8,21100,2,15,48100,2,8,23820,2,19,8,E,9,8,E,9,19.0,A,7,15.0,A,7,78,A,7,1009,A,7,310,A,7,4.6,A,7,16100,A,7,1470,A,7,2.5,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,13:00,1253,1325,873,2,8,602,2,15,303,2,8,91900,2,8,60700,2,15,34300,2,8,21210,2,19,3,E,9,3,E,9,19.0,A,7,16.0,A,7,83,A,7,1009,A,7,300,A,7,5.7,A,7,16100,A,7,77777,A,7,2.4,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,14:00,1201,1325,840,2,8,605,2,15,291,2,8,88100,2,8,61000,2,15,32800,2,8,15720,2,19,3,E,9,3,E,9,19.0,A,7,16.0,A,7,83,A,7,1009,A,7,290,A,7,5.1,A,7,16100,A,7,77777,A,7,2.2,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,15:00,1083,1325,758,2,8,616,2,15,253,2,8,79300,2,8,62100,2,15,28400,2,8,9360,2,19,4,E,9,4,E,9,20.0,A,7,14.0,A,7,68,A,7,1008,A,7,310,A,7,5.1,A,7,16100,A,7,77777,A,7,2.1,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,16:00,909,1325,664,2,8,699,2,15,184,2,8,69700,2,8,70500,2,15,21200,2,8,4940,2,19,4,E,9,4,E,9,18.0,A,7,14.0,A,7,77,A,7,1008,A,7,280,A,7,5.7,A,7,16100,A,7,77777,A,7,2.0,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,17:00,690,1325,450,2,8,472,2,15,203,2,8,46800,2,8,47400,2,15,22100,2,8,4440,2,19,4,E,9,4,E,9,18.0,A,7,13.0,A,7,73,A,7,1007,A,7,280,A,7,5.1,A,7,16100,A,7,77777,A,7,1.9,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,18:00,441,1325,240,2,8,267,2,15,151,2,8,25100,2,8,24900,2,15,16800,2,8,3180,2,19,4,E,9,4,E,9,17.0,A,7,13.0,A,7,77,A,7,1007,A,7,270,A,7,4.6,A,7,16100,A,7,77777,A,7,1.8,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,19:00,180,1325,46,2,8,0,2,15,46,2,8,5100,2,8,0,2,15,5100,2,8,1530,2,19,3,E,9,3,E,9,15.0,A,7,12.0,A,7,82,A,7,1007,A,7,250,A,7,3.6,A,7,16100,A,7,77777,A,7,1.7,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,20:00,6,298,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,14.0,A,7,12.0,A,7,88,A,7,1007,A,7,240,A,7,3.1,A,7,16100,A,7,77777,A,7,1.5,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,14.0,A,7,12.0,A,7,88,A,7,1007,A,7,260,A,7,4.1,A,7,16100,A,7,360,A,7,1.4,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1007,A,7,210,A,7,3.6,A,7,16100,A,7,300,A,7,1.3,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,14.0,A,7,12.0,A,7,88,A,7,1007,A,7,230,A,7,2.6,A,7,16100,A,7,300,A,7,1.4,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/30/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.0,A,7,12.0,A,7,88,A,7,1007,A,7,260,A,7,3.6,A,7,16100,A,7,180,A,7,1.4,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1006,A,7,260,A,7,3.6,A,7,16100,A,7,180,A,7,1.5,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1006,A,7,280,A,7,3.1,A,7,16100,A,7,120,A,7,1.5,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1006,A,7,260,A,7,1.5,A,7,16100,A,7,120,A,7,1.6,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1006,A,7,230,B,8,2.1,A,7,16100,A,7,120,A,7,1.6,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,13.0,A,7,12.0,A,7,94,A,7,1006,A,7,200,A,7,1.5,A,7,16100,A,7,180,A,7,1.6,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,06:00,69,1005,5,2,8,0,2,15,5,2,8,600,2,8,0,2,15,600,2,8,200,2,19,8,E,9,8,E,9,11.0,A,7,10.0,A,7,94,A,7,1006,A,7,110,A,7,3.1,A,7,16100,A,7,240,A,7,1.7,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,07:00,319,1326,128,2,8,186,2,15,83,2,8,13600,2,8,15300,2,15,9900,2,8,1590,2,19,4,E,9,4,E,9,13.0,A,7,11.0,A,7,88,A,7,1007,A,7,100,A,7,3.6,A,7,16100,A,7,77777,A,7,1.7,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,08:00,576,1326,159,2,8,17,2,15,151,2,8,18100,2,8,1300,2,15,17500,2,8,6030,2,19,4,E,9,4,E,9,16.0,A,7,12.0,A,7,77,A,7,1007,A,7,30,B,8,2.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,09:00,811,1326,299,2,8,52,2,15,267,2,8,32900,2,8,5300,2,15,29600,2,8,8720,2,19,8,E,9,8,E,9,15.0,A,7,13.0,A,7,88,A,7,1007,A,7,310,A,7,3.1,A,7,16100,A,7,330,A,7,1.8,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,10:00,1008,1326,503,2,8,201,2,15,350,2,8,55200,2,8,21400,2,15,38900,2,8,11640,2,19,10,E,9,10,E,9,15.0,A,7,12.0,A,7,82,A,7,1007,A,7,310,A,7,3.1,A,7,16100,A,7,180,A,7,1.9,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,11:00,1153,1326,662,2,8,321,2,15,382,2,8,72400,2,8,34900,2,15,42000,2,8,16760,2,19,4,E,9,4,E,9,17.0,A,7,13.0,A,7,77,A,7,1007,A,7,270,A,7,4.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,12:00,1236,1326,662,2,8,257,2,15,421,2,8,72600,2,8,27900,2,15,46500,2,8,24830,2,19,0,E,9,0,E,9,18.0,A,7,13.0,A,7,73,A,7,1007,A,7,290,A,7,4.1,A,7,16100,A,7,77777,A,7,1.8,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,13:00,1252,1326,494,2,8,78,2,15,420,2,8,54600,2,8,8000,2,15,47000,2,8,23280,2,19,0,E,9,0,E,9,19.0,A,7,13.0,A,7,68,A,7,1007,A,7,280,A,7,4.1,A,7,16100,A,7,77777,A,7,1.7,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,14:00,1199,1326,417,2,8,30,2,15,390,2,8,46100,2,8,3100,2,15,43300,2,8,19140,2,19,0,E,9,0,E,9,19.0,A,7,14.0,A,7,73,A,7,1007,A,7,280,A,7,5.1,A,7,16100,A,7,77777,A,7,1.7,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,15:00,1081,1326,514,2,8,140,2,15,400,2,8,56300,2,8,14900,2,15,44200,2,8,14870,2,19,4,E,9,4,E,9,17.0,A,7,13.0,A,7,77,A,7,1007,A,7,240,A,7,5.7,A,7,16100,A,7,77777,A,7,1.6,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,16:00,907,1326,504,2,8,303,2,15,296,2,8,54400,2,8,32600,2,15,32100,2,8,8290,2,19,10,E,9,10,E,9,16.0,A,7,13.0,A,7,82,A,7,1007,A,7,270,A,7,5.1,A,7,16100,A,7,330,A,7,1.6,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,17:00,687,1326,380,2,8,319,2,15,215,2,8,40700,2,8,33200,2,15,23500,2,8,4950,2,19,10,E,9,10,E,9,16.0,A,7,13.0,A,7,82,A,7,1007,A,7,260,A,7,3.6,A,7,16100,A,7,270,A,7,1.5,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,18:00,437,1326,201,2,8,141,2,15,154,2,8,21600,2,8,13200,2,15,17300,2,8,3490,2,19,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1007,A,7,250,A,7,4.1,A,7,16100,A,7,210,A,7,1.5,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,19:00,176,1326,50,2,8,0,2,15,50,2,8,5500,2,8,0,2,15,5500,2,8,1600,2,19,10,E,9,10,E,9,14.0,A,7,13.0,A,7,94,A,7,1007,A,7,210,A,7,3.6,A,7,16100,A,7,150,A,7,1.4,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,20:00,5,276,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,E,9,13.0,A,7,13.0,A,7,100,A,7,1007,A,7,270,A,7,2.6,A,7,12900,A,7,150,A,7,1.4,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.0,A,7,12.0,A,7,94,A,7,1008,A,7,240,A,7,2.6,A,7,11300,A,7,90,A,7,1.3,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.8,A,7,12.0,A,7,94,A,7,1008,A,7,240,A,7,2.3,A,7,14500,A,7,90,A,7,1.3,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.7,A,7,11.9,A,7,94,A,7,1008,A,7,250,B,8,2.0,A,7,14500,A,7,90,A,7,1.3,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
07/31/2001,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,12.5,A,7,11.9,A,7,100,A,7,1008,A,7,250,B,8,1.7,B,8,16100,A,7,90,A,7,1.4,E,8,0.131,F,8,0.180,F,8,-9900,-9900,?,0
08/01/1996,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,E,9,8,E,9,12.3,B,8,11.8,B,8,95,A,7,1007,E,9,100,B,8,1.3,B,8,-9900,?,0,12578,B,8,1.9,E,8,0.130,F,8,0.170,F,8,-9900,-9900,?,0
08/01/1996,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,10,E,9,12.1,B,8,11.8,B,8,97,A,7,1007,E,9,80,B,8,1.0,B,8,-9900,?,0,9437,B,8,1.9,E,8,0.130,F,8,0.170,F,8,-9900,-9900,?,0
08/01/1996,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,10,E,9,12.0,B,8,11.7,B,8,98,A,7,1007,E,9,50,B,8,0.7,B,8,-9900,?,0,6296,B,8,1.8,E,8,0.130,F,8,0.170,F,8,-9900,-9900,?,0
08/01/1996,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,10,E,9,11.8,B,8,11.7,B,8,99,A,7,1007,E,9,30,B,8,0.4,B,8,-9900,?,0,3156,B,8,1.8,E,8,0.130,F,8,0.170,F,8,-9900,-9900,?,0
08/01/1996,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,10,E,9,12.0,A,7,12.0,A,7,100,A,7,1007,E,9,0,A,7,0.0,A,7,1600,A,7,15,A,7,1.8,E,8,0.130,F,8,0.170,F,8,-9900,-9900,?,0
