DateTime,B2_BT1,B2_B1,B1_B2,B1_EP1,B2_EP3,B2_EP4,B1_EP5,B1_EP6,B1_GEN1,B1_GEN2,B2_PV,B1_UG,BT1_Charge,BT1_Lost
05-Jan-2000 09:00:00,8.5265128291212e-14,124.874480129155,-124.874480129155,5.79155646607182,5.79155646607205,71.293963404773,524.82285602838,24.6064603619093,-215.173196363603,-215.173196363603,-201.96,0,2983.44907496759,0
05-Jan-2000 10:00:00,0,343.768022986317,-343.768022986317,5.79155646607194,5.79155646607205,65.700420547611,524.82285602838,30.7654567425863,-108.805923125361,-108.805923125361,-415.26,0,2983.44907496759,0
05-Jan-2000 11:00:00,0,390.418840568739,-390.418840568739,5.79155646607205,5.79155646607194,64.409602965189,524.82285602838,30.7654567425863,-85.4805143341497,-85.4805143341497,-460.62,0,2983.44907496759,0
05-Jan-2000 12:00:00,0,406.948022986317,-406.948022986317,5.79155646607205,5.79155646607194,65.7004205476111,524.82285602838,30.7654567425863,-77.2159231253606,-77.2159231253606,-478.44,0,2983.44907496759,0
05-Jan-2000 13:00:00,0,410.921240078815,-410.921240078815,5.42305287326394,5.42305287326406,65.335707047921,491.42956889282,27.3470726600593,-56.6392271736641,-56.6392271736641,-481.68,0,2983.44907496759,0
05-Jan-2000 14:00:00,0,398.312341667632,-398.312341667632,5.79155646607194,5.79155646607205,66.776101866296,524.82285602838,30.7654567425863,-81.5337637847032,-81.5337637847032,-470.88,0,2983.44907496759,0
05-Jan-2000 15:00:00,0,349.918840568739,-349.918840568739,5.79155646607205,5.79155646607194,64.409602965189,524.82285602838,30.7654567425863,-105.73051433415,-105.73051433415,-420.12,0,2983.44907496759,0
05-Jan-2000 16:00:00,0,211.678840568739,-211.678840568739,5.79155646607194,5.79155646607205,64.409602965189,524.82285602838,30.7654567425863,-174.85051433415,-174.85051433415,-281.88,0,2983.44907496759,0
05-Jan-2000 17:00:00,0,115.782614195106,-115.782614195106,5.79155646607194,5.79155646607205,66.345829338822,524.82285602838,30.7654567425863,-222.798627520966,-222.798627520966,-187.92,0,2983.44907496759,0
05-Jan-2000 18:00:00,2.8421709430404e-14,-60.272951449459,60.272951449459,3.21753137003998,3.21753137003998,60.835420079419,441.58884182432,10.9329240318513,-258.006124337835,-258.006124337835,-3.78,0,2983.44907496759,0
05-Jan-2000 19:00:00,0,-39.833282372595,39.833282372595,2.299022414832,2.299022414832,37.534259957763,324.96154048453,3.41838408251198,-185.256114677235,-185.256114677235,0,0,2983.44907496759,0
05-Jan-2000 20:00:00,0,-38.112192262699,38.112192262699,2.299022414832,2.299022414832,35.813169847867,324.96154048453,3.41838408251198,-184.395569622287,-184.395569622287,0,0,2983.44907496759,0
05-Jan-2000 21:00:00,0,-28.884600102304,28.884600102304,2.02401973363197,2.02401973363203,26.860580368672,241.72752628097,3.41838408251198,-138.027265099709,-138.027265099709,0,0,2983.44907496759,0
05-Jan-2000 22:00:00,0,-28.024055047423,28.024055047423,2.02401973363203,2.02401973363197,26.000035313791,241.72752628097,3.41838408251198,-137.596992572269,-137.596992572269,0,0,2983.44907496759,0
05-Jan-2000 23:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,2983.44907496759,0
06-Jan-2000 00:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,2983.44907496759,0
06-Jan-2000 01:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,2983.44907496759,0
06-Jan-2000 02:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,2983.44907496759,0
06-Jan-2000 03:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,2983.44907496759,0
06-Jan-2000 04:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,2983.44907496759,0
06-Jan-2000 05:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,2983.44907496759,0
